customer_id,name,age,gender,city,state,occupation,income,join_date
C00289,Xiti Sanghvi,33,Male,Udaipur,Uttar Pradesh,Farmer,115907.0,2024-04-26
C00290,Zehaan Rattan,54,Female,Mangalore,Kerala,Business Owner,87363.0,2024-08-02
C00291,Abhimanyu Suri,51,Female,Proddatur,Nagaland,Government Employee,50191.0,2023-04-03
C00292,Yutika Sarraf,50,Male,Agartala,Gujarat,Business Owner,79143.0,2025-10-31
C00293,Arin Anand,64,Female,Kadapa,Kerala,Farmer,115885.0,2024-02-29
C00294,Gayathri Rau,26,Female,Ramgarh,Odisha,Software Engineer,89326.0,2025-05-14
C00295,Harshil Prashad,55,Male,Bhilwara,Sikkim,Sales Executive,116622.0,2023-05-11
C00296,Chakrika Rastogi,64,Female,Ambattur,Nagaland,Other,119883.0,2023-09-11
C00297,Yashoda Bhattacharyya,61,Female,Pallavaram,Mizoram,Teacher,196904.0,2026-06-26
C00298,Ekbal Narayanan,35,Female,Ujjain,Odisha,Software Engineer,182410.0,2022-04-16
C00299,Nikita Kari,56,Female,Raiganj,Karnataka,Other,78030.0,2023-12-27
C00300,Hemang Pandya,62,Male,Jorhat,Manipur,Sales Executive,99217.0,2023-07-05
C00301,Diya Atwal,62,Female,North Dumdum,Uttar Pradesh,Teacher,56641.0,2025-10-26
C00302,Ekbal Morar,23,Male,Ambala,Rajasthan,Accountant,149138.0,2025-04-29
C00303,Yuvraj Basak,28,Male,Bidar,Uttarakhand,Doctor,160914.0,2024-05-16
C00304,Zayyan Manne,29,Female,Jamalpur,Manipur,Sales Executive,117258.0,2023-02-17
C00305,Zilmil Tara,63,Female,Ghaziabad,Manipur,Other,60507.0,2025-10-08
C00306,Megha Kamdar,47,Male,Thiruvananthapuram,Arunachal Pradesh,Sales Executive,181389.0,2025-12-21
C00307,Upadhriti Bawa,47,Female,Tadipatri,Chhattisgarh,Software Engineer,117132.0,2025-06-11
C00308,Hredhaan Soman,34,Female,Guwahati,Manipur,Sales Executive,81895.0,2025-10-18
C00309,Ekanta Sachdeva,44,Male,Dhule,Karnataka,Government Employee,162728.0,2026-09-03
C00310,Sai Nanda,62,Female,Saharsa,Mizoram,Software Engineer,124369.0,2026-07-24
C00311,Ekapad Sawhney,38,Male,Jamalpur,West Bengal,Teacher,139201.0,2024-01-20
C00312,Wishi Sachdev,26,Male,Raiganj,Sikkim,Other,25598.0,2024-05-14
C00313,Chaaya Nadig,24,Female,Katni,Karnataka,Doctor,53010.0,2022-09-23
C00314,Owen Nori,57,Male,Allahabad,Goa,Teacher,165282.0,2024-03-17
C00315,Advika Korpal,34,Male,Ichalkaranji,Meghalaya,Doctor,106129.0,2022-10-04
C00316,Xiti Buch,30,Male,Noida,Punjab,Accountant,57929.0,2024-12-19
C00317,Falan Dugal,29,Female,Akola,Gujarat,Business Owner,48816.0,2024-01-25
C00318,Falak Khanna,63,Male,Ulhasnagar,Goa,Business Owner,23895.0,2022-03-30
C00319,Vrinda Cheema,43,Male,Gulbarga,West Bengal,Other,104874.0,2026-04-16
C00320,Akshay Ramaswamy,22,Male,Amroha,Tamil Nadu,Accountant,33736.0,2024-02-09
C00321,Vasudha Sha,29,Female,Mysore,Andhra Pradesh,Farmer,49792.0,2023-06-28
C00322,Charan Batta,25,Female,Jhansi,Himachal Pradesh,Sales Executive,114906.0,2024-03-16
C00323,Geetika Ganguly,53,Male,Bhind,West Bengal,Sales Executive,152078.0,2026-07-25
C00324,Vidhi Chada,35,Male,Hindupur,Tripura,Farmer,99070.0,2026-06-25
C00325,Dalbir Vasa,50,Male,Darbhanga,Mizoram,Software Engineer,145562.0,2026-03-22
C00326,Amruta Sanghvi,46,Female,Panvel,Chhattisgarh,Teacher,148521.0,2023-01-08
C00327,Gautam Kuruvilla,49,Male,Mau,Punjab,Teacher,104439.0,2025-05-22
C00328,Ijaya Mahal,59,Male,Surat,Maharashtra,Teacher,53080.0,2025-01-04
C00329,Yagnesh Bail,38,Female,Tumkur,Meghalaya,Student,176602.0,2025-04-23
C00330,Hema Devan,54,Female,Udupi,Maharashtra,Sales Executive,152527.0,2024-07-18
C00331,Megha Mohanty,59,Female,Naihati,Uttarakhand,Teacher,49992.0,2025-09-09
C00332,Chaman Sengupta,62,Male,Belgaum,West Bengal,Student,138372.0,2024-02-01
C00333,Ladli Natarajan,35,Female,Deoghar,Arunachal Pradesh,Government Employee,138882.0,2023-01-20
C00334,Devansh Sidhu,46,Female,Chandigarh,Nagaland,Teacher,101932.0,2024-10-05
C00335,Tara Venkatesh,48,Female,Giridih,Odisha,Accountant,118120.0,2021-12-18
C00336,Abhimanyu Wali,30,Female,Dhanbad,Bihar,Teacher,43914.0,2024-12-28
C00337,Harrison Master,26,Male,Tadipatri,Haryana,Student,45313.0,2024-09-15
C00338,Ganga Bhargava,44,Male,Kota,Bihar,Farmer,35723.0,2024-02-25
C00339,Aditya Dubey,58,Female,Delhi,Madhya Pradesh,Teacher,127691.0,2022-07-27
C00340,Isaac Johal,43,Female,Ongole,Karnataka,Software Engineer,95400.0,2022-04-13
C00341,Lekha Dash,59,Female,Akola,Andhra Pradesh,Government Employee,47158.0,2024-01-06
C00342,Januja Bora,57,Male,Berhampore,Madhya Pradesh,Business Owner,192159.0,2022-04-04
C00343,Neha Kamdar,51,Male,Motihari,Kerala,Teacher,111780.0,2024-09-28
C00344,Yashica Bahl,56,Female,Junagadh,Uttarakhand,Teacher,93024.0,2026-08-14
C00345,Tanmayi Bava,57,Male,Hindupur,Rajasthan,Student,167053.0,2024-12-24
C00346,Vihaan Jha,60,Male,Anantapur,Maharashtra,Other,192446.0,2022-02-07
C00347,Dev Narang,65,Female,Nadiad,Himachal Pradesh,Software Engineer,67294.0,2026-03-03
C00348,Divya Bhargava,38,Female,Gandhidham,Uttar Pradesh,Government Employee,112018.0,2026-01-02
C00349,Pushti Swamy,21,Male,Bhiwani,Assam,Business Owner,168457.0,2024-04-12
C00350,Faris Anne,63,Female,Ahmednagar,Mizoram,Teacher,57191.0,2023-09-19
C00351,Ekanta Panchal,61,Male,Miryalaguda,Uttar Pradesh,Teacher,159062.0,2022-11-06
C00352,Caleb Dhaliwal,34,Female,Hazaribagh,Chhattisgarh,Student,138920.0,2022-11-13
C00353,Isha Keer,42,Male,Nellore,Sikkim,Government Employee,101693.0,2026-09-10
C00354,Pushti Date,41,Male,Panchkula,West Bengal,Software Engineer,60784.0,2022-11-02
C00355,Caleb Padmanabhan,31,Male,Gopalpur,Telangana,Teacher,91330.0,2024-01-09
C00356,Bina Tara,49,Female,Vijayanagaram,Maharashtra,Sales Executive,179141.0,2026-05-26
C00357,Yasti Wali,49,Female,Panvel,Manipur,Accountant,76510.0,2022-12-24
C00358,Niharika Sidhu,53,Male,Hyderabad,Himachal Pradesh,Government Employee,132699.0,2026-06-07
C00359,Veda Sanghvi,28,Female,Raipur,Maharashtra,Other,147567.0,2023-02-13
C00360,Hiral Loyal,54,Female,Gurgaon,Gujarat,Software Engineer,77807.0,2026-07-20
C00361,Kritika Gala,46,Male,Anantapur,Meghalaya,Software Engineer,73588.0,2023-08-24
C00362,David Patil,40,Male,Jamalpur,Uttarakhand,Business Owner,86982.0,2022-08-14
C00363,Ekalinga Ghosh,39,Female,Udupi,Goa,Teacher,22026.0,2026-05-29
C00364,Arjun Brar,52,Female,Karimnagar,Bihar,Business Owner,53865.0,2024-06-05
C00365,Xavier Mistry,45,Male,Kulti,Punjab,Farmer,166466.0,2025-01-01
C00366,Orinder Soman,63,Female,Durgapur,Karnataka,Teacher,124089.0,2026-08-08
C00367,Prisha Ramachandran,23,Female,Adoni,Uttarakhand,Software Engineer,140521.0,2026-08-04
C00368,Jyoti Natt,25,Female,Bikaner,Telangana,Other,132534.0,2022-06-19
C00369,Tanish Bath,57,Female,Proddatur,Mizoram,Student,95894.0,2026-06-04
C00370,Kabir Bail,28,Female,Dhanbad,Himachal Pradesh,Software Engineer,105136.0,2021-11-23
C00371,Eshana Raja,31,Female,Pune,West Bengal,Government Employee,43102.0,2025-11-17
C00372,Finn Bandi,48,Male,Salem,Rajasthan,Doctor,134209.0,2022-04-01
C00373,Abha Rajagopal,58,Female,Jaipur,Rajasthan,Farmer,40616.0,2024-11-23
C00374,Wyatt Ghosh,46,Female,Purnia,Andhra Pradesh,Government Employee,78083.0,2025-08-12
C00375,Harini Wagle,42,Male,Gwalior,West Bengal,Teacher,153820.0,2026-03-09
C00376,Kashvi Ahluwalia,61,Male,Bijapur,Telangana,Farmer,153680.0,2024-12-17
C00377,Ayaan Gopal,33,Female,Karawal Nagar,Andhra Pradesh,Government Employee,189199.0,2023-07-19
C00378,Gaurika Seshadri,30,Male,Thoothukudi,Odisha,Teacher,58389.0,2024-10-24
C00379,Yachana Peri,37,Male,Kalyan-Dombivli,Uttar Pradesh,Business Owner,177915.0,2026-05-27
C00380,Aarav Gulati,30,Male,Raurkela Industrial Township,Madhya Pradesh,Business Owner,184613.0,2026-01-11
C00381,Netra Mann,52,Female,Deoghar,Haryana,Other,171904.0,2025-02-22
C00382,Chakrika Vyas,49,Female,Orai,Andhra Pradesh,Government Employee,59572.0,2024-02-08
C00383,Qabil Issac,49,Male,Nizamabad,Haryana,Sales Executive,135922.0,2024-08-21
C00384,Darika Kata,61,Female,Bidhannagar,Nagaland,Accountant,175037.0,2022-12-15
C00385,Watika Chaudhuri,24,Female,Tiruvottiyur,Karnataka,Farmer,39448.0,2022-02-05
C00386,Kamala Dass,40,Female,Bilaspur,Himachal Pradesh,Sales Executive,29858.0,2024-10-04
C00387,Janya Dugal,24,Female,Varanasi,Maharashtra,Accountant,40114.0,2023-06-08
C00388,Rajata Modi,62,Male,Mira-Bhayandar,Goa,Other,175734.0,2023-12-31
C00389,Nilima Prashad,53,Female,Bijapur,Telangana,Sales Executive,172129.0,2023-07-15
C00390,Lavanya Saraf,56,Male,Mathura,Uttarakhand,Sales Executive,169856.0,2024-08-09
C00391,Leena Dugar,62,Male,Chandigarh,Telangana,Government Employee,178598.0,2021-10-26
C00392,Yochana Sandal,51,Male,Panipat,Andhra Pradesh,Software Engineer,138101.0,2022-09-23
C00393,Tanish Nagi,27,Female,Agra,Chhattisgarh,Teacher,152264.0,2022-11-03
C00394,Faras Rajagopal,62,Male,Vijayawada,Tamil Nadu,Software Engineer,84944.0,2023-05-22
C00395,Omkaar Samra,49,Female,Ajmer,Odisha,Farmer,157035.0,2026-06-15
C00396,Idika Pathak,60,Male,Bijapur,Mizoram,Government Employee,117740.0,2026-05-04
C00397,Yasti Keer,39,Female,Panvel,Bihar,Student,108700.0,2022-10-10
C00398,Osha Thakkar,64,Male,Jehanabad,Assam,Government Employee,37278.0,2024-01-23
C00399,Zehaan Zacharia,42,Male,Tiruppur,Karnataka,Farmer,197833.0,2024-01-06
C00400,Jagvi Setty,45,Female,Vadodara,Manipur,Accountant,192114.0,2023-11-05
C00401,Amruta Choudhry,59,Male,Dehri,Jharkhand,Government Employee,41365.0,2025-01-03
C00402,Luke Varkey,58,Male,Morena,Goa,Government Employee,101325.0,2021-10-27
C00403,Sara Sundaram,62,Female,Mira-Bhayandar,Meghalaya,Business Owner,175986.0,2024-01-01
C00404,Upadhriti Bal,26,Female,Bidhannagar,Haryana,Farmer,118744.0,2025-03-12
C00405,Pahal Mani,62,Female,Ghaziabad,West Bengal,Business Owner,195666.0,2026-02-16
C00406,Aarna Trivedi,65,Male,Machilipatnam,Haryana,Student,153297.0,2023-08-01
C00407,Hemal Sankaran,44,Male,Bardhaman,Goa,Government Employee,100967.0,2025-12-01
C00408,Indira Dara,32,Male,Darbhanga,Uttar Pradesh,Government Employee,147473.0,2023-11-08
C00409,Oni Dugar,33,Male,Ambarnath,Manipur,Business Owner,60617.0,2026-05-20
C00410,Darika Bhalla,25,Female,Raiganj,Maharashtra,Teacher,153087.0,2024-04-20
C00411,Tanvi Roy,55,Male,Aizawl,Madhya Pradesh,Government Employee,182013.0,2025-08-02
C00412,Nathan Swaminathan,29,Female,Nangloi Jat,Nagaland,Business Owner,62532.0,2022-07-07
C00413,Bakhshi Prakash,32,Male,Ratlam,Tripura,Sales Executive,31453.0,2022-09-01
C00414,Anika Korpal,47,Female,Jammu,Punjab,Doctor,136444.0,2024-04-03
C00415,Pratyush Om,60,Female,Bhubaneswar,Rajasthan,Sales Executive,81342.0,2026-01-02
C00416,Kavya Raju,55,Male,Ludhiana,Telangana,Accountant,142949.0,2026-04-08
C00417,Ekani Saran,33,Female,Motihari,Punjab,Other,135499.0,2022-02-22
C00418,Raghav Soman,50,Female,Kota,Karnataka,Student,151833.0,2022-02-07
C00419,Januja Sane,54,Female,Agra,Bihar,Business Owner,72349.0,2024-10-19
C00420,Brijesh Murty,59,Male,Pali,Maharashtra,Accountant,33678.0,2026-01-23
C00421,Alexander Char,62,Female,Kolkata,Punjab,Government Employee,165369.0,2024-03-03
C00422,Gauri Chaudhuri,27,Male,Bidhannagar,Meghalaya,Accountant,41987.0,2024-02-21
C00423,Vyanjana Koshy,31,Female,Patiala,Rajasthan,Sales Executive,154572.0,2022-03-25
C00424,Wahab Narula,30,Female,Erode,Mizoram,Teacher,78205.0,2023-06-07
C00425,Kiaan Nori,49,Female,Visakhapatnam,Andhra Pradesh,Software Engineer,128762.0,2023-07-04
C00426,Ojas Bedi,24,Female,Anantapuram,Rajasthan,Farmer,118031.0,2022-07-29
C00427,Inaya Badami,36,Female,Bhiwandi,Assam,Teacher,118281.0,2023-01-08
C00428,Pavani Deol,35,Male,Ramgarh,Sikkim,Government Employee,45974.0,2024-09-27
C00429,Edhitha Jayaraman,62,Female,Raebareli,Meghalaya,Business Owner,56070.0,2022-05-05
C00430,Eiravati Bhalla,23,Female,Medininagar,Meghalaya,Sales Executive,56383.0,2024-04-09
C00431,Samarth Wable,51,Female,Meerut,Andhra Pradesh,Other,21376.0,2024-08-05
C00432,Pooja Khurana,26,Male,Pimpri-Chinchwad,Chhattisgarh,Accountant,76532.0,2026-05-03
C00433,Balveer Choudhury,30,Female,Mira-Bhayandar,Rajasthan,Teacher,95524.0,2024-12-05
C00434,Saksham Barman,36,Female,Tiruvottiyur,Kerala,Teacher,32517.0,2022-06-16
C00435,Raghav Seth,36,Female,Ranchi,Goa,Other,139829.0,2022-11-05
C00436,Wishi Sachar,25,Male,Surat,Arunachal Pradesh,Sales Executive,176431.0,2024-10-17
C00437,Jeevika Kohli,55,Male,Mau,Haryana,Farmer,170745.0,2023-10-13
C00438,Chatura Tella,36,Male,Kamarhati,Andhra Pradesh,Accountant,132522.0,2025-07-04
C00439,Ganga Agarwal,21,Female,Bidar,Assam,Doctor,169596.0,2022-11-04
C00440,Krish Thaker,47,Male,Secunderabad,Haryana,Teacher,157228.0,2022-06-02
C00441,Adweta Sankar,44,Male,Sikar,Tripura,Farmer,162627.0,2025-11-04
C00442,Logan Varkey,53,Male,Naihati,Bihar,Student,143243.0,2026-03-29
C00443,Teerth Subramanian,23,Female,Chandrapur,Rajasthan,Government Employee,86492.0,2026-06-05
C00444,Dhruv Krishna,22,Female,Gaya,Madhya Pradesh,Teacher,110387.0,2024-01-28
C00445,Dipta Reddy,36,Male,Guwahati,West Bengal,Other,107167.0,2024-01-27
C00446,Vidhi Comar,29,Male,Rajahmundry,Assam,Government Employee,163134.0,2024-07-05
C00447,Mekhala Mishra,42,Male,Siliguri,Himachal Pradesh,Sales Executive,145444.0,2022-10-14
C00448,Theodore Dada,61,Male,Hapur,Andhra Pradesh,Business Owner,36541.0,2023-03-27
C00449,Arjun Vohra,50,Male,Imphal,Goa,Accountant,72845.0,2021-12-27
C00450,Ekani Gandhi,23,Male,Uluberia,Uttar Pradesh,Software Engineer,102731.0,2021-12-17
C00451,Zayan Sehgal,40,Female,Nanded,Jharkhand,Farmer,144098.0,2023-04-11
C00452,Krish Sehgal,37,Male,Ratlam,Bihar,Doctor,95002.0,2024-03-24
C00453,Rudra Cheema,43,Male,Mirzapur,Chhattisgarh,Government Employee,91622.0,2026-08-18
C00454,Oscar Kota,28,Female,Firozabad,Karnataka,Student,124863.0,2023-07-01
C00455,Megha Sankaran,49,Female,Thanjavur,Himachal Pradesh,Government Employee,68973.0,2024-03-26
C00456,Urishilla Dalal,52,Female,Aizawl,Bihar,Government Employee,156125.0,2022-08-07
C00457,Unnati Grover,38,Male,Vadodara,Telangana,Student,40690.0,2022-08-19
C00458,Jagvi Parikh,48,Male,Suryapet,Gujarat,Farmer,97009.0,2026-04-26
C00459,Gaurika Pall,41,Male,Jalandhar,Haryana,Teacher,105962.0,2025-05-06
C00460,Ucchal Lall,63,Female,Kadapa,Haryana,Accountant,136894.0,2023-10-06
C00461,Ekaraj Chander,59,Female,Dibrugarh,Nagaland,Business Owner,136367.0,2025-10-23
C00462,Faqid Agarwal,43,Female,Gandhidham,Sikkim,Software Engineer,112421.0,2025-07-13
C00463,Frederick Sathe,60,Female,Noida,Jharkhand,Accountant,187633.0,2023-08-12
C00464,Indali Kaur,24,Male,Kollam,Bihar,Student,115239.0,2022-04-02
C00465,Janya Malhotra,53,Male,Delhi,Tamil Nadu,Software Engineer,57428.0,2023-04-10
C00466,Noah Sur,59,Female,Panchkula,Sikkim,Software Engineer,53090.0,2026-02-04
C00467,Ikbal Kanda,25,Male,Rajahmundry,Karnataka,Government Employee,114935.0,2023-01-16
C00468,Hemani Dar,45,Male,Surendranagar Dudhrej,Uttar Pradesh,Other,60222.0,2022-02-11
C00469,Logan Magar,64,Female,Vasai-Virar,Punjab,Government Employee,117521.0,2026-03-09
C00470,Gayathri Ray,49,Male,Begusarai,Uttar Pradesh,Other,56095.0,2025-05-09
C00471,Pranav Vig,54,Female,Salem,Nagaland,Student,102414.0,2022-01-18
C00472,Brinda Taneja,62,Female,Jamshedpur,Jharkhand,Doctor,49739.0,2023-05-19
C00473,David Sama,22,Male,Delhi,Chhattisgarh,Sales Executive,155723.0,2025-05-08
C00474,Vincent Wali,45,Male,Bhilwara,Telangana,Accountant,88233.0,2025-03-13
C00475,Zansi Sarma,49,Male,Vellore,Meghalaya,Other,94862.0,2023-01-23
C00476,Triya Misra,65,Female,Ambala,Nagaland,Doctor,52148.0,2023-02-23
C00477,Charvi Bail,29,Male,Madanapalle,Chhattisgarh,Sales Executive,65260.0,2024-10-24
C00478,Victor Badal,49,Male,Jammu,Himachal Pradesh,Government Employee,195070.0,2023-02-19
C00479,Gunbir Zacharia,43,Male,Ludhiana,Telangana,Farmer,162126.0,2023-05-13
C00480,Dakshesh Kota,39,Female,Rajpur Sonarpur,Punjab,Business Owner,187169.0,2022-06-28
C00481,Lopa Keer,32,Female,Faridabad,Haryana,Farmer,78783.0,2026-03-05
C00482,Yagnesh Kari,28,Male,Barasat,Bihar,Business Owner,82058.0,2025-03-12
C00483,Girindra Puri,52,Male,Munger,Jharkhand,Government Employee,165233.0,2025-11-25
C00484,Bina Radhakrishnan,57,Female,Jamalpur,Andhra Pradesh,Sales Executive,164610.0,2024-07-09
C00485,Naksh Nagar,29,Male,Bhatpara,Goa,Teacher,101078.0,2021-11-02
C00486,Michael Dubey,46,Female,Amaravati,Gujarat,Farmer,127687.0,2026-03-17
C00487,Viraj Kamdar,47,Male,Bhilwara,Gujarat,Business Owner,103106.0,2026-02-13
C00488,Anamika Lanka,62,Male,Nanded,Assam,Sales Executive,142115.0,2022-09-13
C00489,Chakradev Bhandari,64,Female,Bilaspur,Sikkim,Business Owner,164520.0,2026-08-22
C00490,Mohammed Grover,61,Male,Kollam,Telangana,Business Owner,133408.0,2023-08-11
C00491,Owen De,53,Male,Fatehpur,Sikkim,Teacher,155817.0,2022-11-03
C00492,Ucchal Soni,30,Female,Jalgaon,Jharkhand,Business Owner,62458.0,2025-01-25
C00493,Balveer Sarraf,41,Male,Patiala,Himachal Pradesh,Government Employee,156025.0,2024-01-14
C00494,David Barman,39,Male,Katni,Haryana,Accountant,71459.0,2023-04-25
C00495,Kabir Maharaj,61,Female,Pimpri-Chinchwad,Chhattisgarh,Business Owner,183845.0,2022-10-17
C00496,Zinal Chand,40,Male,Panchkula,Madhya Pradesh,Farmer,188031.0,2025-05-15
C00497,William Batra,31,Male,Dewas,Gujarat,Business Owner,192682.0,2026-03-29
C00498,Anita Bhatnagar,60,Female,Rajkot,Arunachal Pradesh,Other,30798.0,2023-11-20
C00499,Azad Sridhar,22,Male,Vasai-Virar,Arunachal Pradesh,Software Engineer,188153.0,2025-10-29
C00500,Niharika Morar,57,Female,Ahmednagar,Tamil Nadu,Doctor,169982.0,2022-06-01
C00501,Owen Solanki,47,Male,Etawah,Madhya Pradesh,Sales Executive,184407.0,2022-05-30
C00502,Barkha Behl,55,Female,Ichalkaranji,Himachal Pradesh,Accountant,146601.0,2026-01-07
C00503,Bina Rao,36,Female,Satara,Mizoram,Accountant,138893.0,2023-07-14
C00504,Aarna Chauhan,25,Male,Jhansi,Karnataka,Business Owner,135239.0,2021-09-22
C00505,Radha Brar,47,Female,Mangalore,Manipur,Sales Executive,73483.0,2024-03-05
C00506,Zaid Oak,42,Male,Surendranagar Dudhrej,Chhattisgarh,Government Employee,103706.0,2023-10-14
C00507,Zaitra Dua,43,Female,Darbhanga,Haryana,Business Owner,117134.0,2022-02-19
C00508,Ladli Tara,53,Male,Khandwa,Uttar Pradesh,Government Employee,83370.0,2022-11-17
C00509,Gaurika Saini,50,Male,Berhampore,Telangana,Accountant,137858.0,2025-03-22
C00510,Meera Modi,36,Male,Farrukhabad,Meghalaya,Teacher,33265.0,2023-01-03
C00511,Vedant Bedi,39,Female,Guwahati,Andhra Pradesh,Other,129611.0,2023-06-06
C00512,Udant Kapoor,36,Male,Amroha,Maharashtra,Government Employee,171437.0,2024-07-16
C00513,Aachal Mohanty,41,Male,Visakhapatnam,Meghalaya,Business Owner,150617.0,2024-05-31
C00514,Chakrika Hans,53,Female,Akola,Rajasthan,Sales Executive,100882.0,2025-03-21
C00515,Qarin Bajaj,52,Male,Dewas,Kerala,Teacher,123086.0,2024-09-23
C00516,Mahika Salvi,53,Female,Bathinda,Bihar,Doctor,76398.0,2025-04-08
C00517,Manbir Ratti,58,Female,Dibrugarh,Telangana,Software Engineer,33248.0,2021-11-28
C00518,Azaan Jhaveri,39,Female,Machilipatnam,Mizoram,Other,191510.0,2022-02-24
C00519,Krishna Dewan,64,Female,Rampur,Assam,Accountant,160690.0,2024-04-20
C00520,Nirja Rajan,21,Male,Bahraich,Haryana,Student,55110.0,2022-02-21
C00521,Tanmayi Dhawan,37,Female,Surendranagar Dudhrej,Arunachal Pradesh,Student,115928.0,2024-09-13
C00522,Aryan Raval,23,Female,Haridwar,Andhra Pradesh,Software Engineer,169495.0,2024-07-17
C00523,Lopa Arora,56,Male,Madanapalle,Punjab,Government Employee,165024.0,2022-02-22
C00524,Advika Agrawal,39,Male,Tezpur,Uttar Pradesh,Student,152187.0,2023-01-15
C00525,Jai Gera,49,Female,Yamunanagar,West Bengal,Other,198362.0,2025-02-24
C00526,Vivaan Ahuja,60,Male,Fatehpur,Goa,Business Owner,45344.0,2023-05-12
C00527,Forum Sathe,46,Female,Hubli–Dharwad,Gujarat,Government Employee,166232.0,2021-12-18
C00528,Jairaj Pandey,44,Male,Sagar,Mizoram,Doctor,177932.0,2022-08-22
C00529,Balhaar Rau,53,Female,Amritsar,Mizoram,Farmer,30552.0,2023-05-17
C00530,Tarak Jayaraman,23,Male,Meerut,Tamil Nadu,Business Owner,107304.0,2023-03-02
C00531,Urmi Pal,51,Female,Nagaon,Tamil Nadu,Business Owner,178927.0,2022-09-18
C00532,Nandini Kapoor,53,Male,Begusarai,Goa,Government Employee,180712.0,2022-11-28
C00533,Jagat Mittal,41,Male,Ulhasnagar,Madhya Pradesh,Student,181611.0,2024-11-12
C00534,Chandran Hora,40,Female,Gangtok,Bihar,Farmer,153618.0,2024-03-14
C00535,Samar Sidhu,55,Female,Silchar,Chhattisgarh,Other,98588.0,2022-11-14
C00536,Rajeshri Kala,51,Male,Panchkula,Assam,Government Employee,106832.0,2022-07-07
C00537,Udarsh Ranganathan,64,Male,Sri Ganganagar,Himachal Pradesh,Student,173014.0,2025-11-16
C00538,Balendra Memon,40,Male,Bhusawal,Kerala,Other,144410.0,2025-03-15
C00539,Balveer Amble,37,Male,Pondicherry,Haryana,Software Engineer,172967.0,2024-08-29
C00540,Yauvani Sha,51,Male,Danapur,Karnataka,Farmer,184895.0,2022-10-26
C00541,Mahika Bhatnagar,60,Female,Kulti,Himachal Pradesh,Business Owner,198448.0,2024-12-14
C00542,Kalpit Bhatnagar,36,Male,Delhi,Uttarakhand,Other,48808.0,2025-02-19
C00543,Vedant Mangal,33,Male,Chinsurah,Assam,Sales Executive,102232.0,2021-11-08
C00544,Arin Majumdar,47,Male,Ichalkaranji,Gujarat,Student,73448.0,2023-05-23
C00545,Mitesh Bhargava,47,Female,Kadapa,Gujarat,Software Engineer,56197.0,2025-02-15
C00546,Aadi Bhalla,54,Male,Nashik,Arunachal Pradesh,Farmer,105209.0,2023-07-19
C00547,Faris Sarkar,63,Female,Karaikudi,Uttarakhand,Farmer,118782.0,2021-09-26
C00548,Ladli Chaudhari,41,Male,Saharsa,Meghalaya,Sales Executive,159756.0,2024-07-31
C00549,Nidra Nayak,42,Female,Amritsar,Odisha,Accountant,179927.0,2026-04-25
C00550,Yashvi Krishna,51,Male,Mango,Kerala,Doctor,93139.0,2022-10-27
C00551,Omisha Sampath,56,Female,Kolkata,Manipur,Doctor,98017.0,2025-04-26
C00552,Akshay Sharaf,39,Male,Thiruvananthapuram,Haryana,Sales Executive,103110.0,2023-11-15
C00553,Arya Bawa,51,Female,Tiruppur,Gujarat,Farmer,91685.0,2024-07-03
C00554,Umang Dayal,39,Male,Mysore,Telangana,Other,197372.0,2023-02-19
C00555,Chaitanya Mall,55,Female,Nandyal,Gujarat,Student,110474.0,2026-03-20
C00556,Girindra Sura,30,Female,Bellary,Madhya Pradesh,Software Engineer,95400.0,2024-06-12
C00557,Manya Sawhney,26,Female,Vadodara,Kerala,Sales Executive,191959.0,2023-11-13
C00558,Ira Brar,37,Female,Bhilwara,Odisha,Doctor,72970.0,2022-01-08
C00559,Charan Vasa,55,Female,Burhanpur,Madhya Pradesh,Farmer,91203.0,2023-07-24
C00560,Aayush Bera,29,Male,Nizamabad,Kerala,Other,173834.0,2024-06-27
C00561,Jack Balay,36,Male,Bally,Jharkhand,Software Engineer,195592.0,2022-01-09
C00562,Rishi Sarma,54,Male,Tumkur,Uttarakhand,Doctor,33760.0,2023-05-13
