customer_id,name,age,gender,occupation,income,transaction_count,total_transaction_amount,average_transaction_amount,median_transaction_amount,activity_segment,spending_segment
C00241,Lopa Dixit,56,Male,Farmer,126952.0,14,796328.66,56880.62,60986.8,Medium Activity,High Spender
C00242,Mohini Thakur,26,Male,Teacher,140965.0,7,464320.99,66331.57,56312.18,Low Activity,Medium Spender
C00243,Sanya Sampath,28,Male,Sales Executive,96509.0,7,286390.45,40912.92,30260.17,Low Activity,Low Spender
C00244,Frado Mall,53,Female,Student,146484.0,11,576231.06,52384.64,54753.02,Medium Activity,High Spender
C00245,Kashish Lall,51,Male,Sales Executive,164510.0,5,291945.68,58389.14,72522.36,Low Activity,Low Spender
C00246,Hritik Pradhan,30,Female,Doctor,177123.0,10,407228.0,40722.8,37837.48,Medium Activity,Low Spender
C00247,Aarna Loke,53,Male,Teacher,92416.0,8,296052.08,37006.51,29120.7,Low Activity,Low Spender
C00248,Chaman Iyengar,47,Female,Farmer,90037.0,5,171889.76,34377.95,29011.73,Low Activity,Low Spender
C00249,Laban Kale,21,Female,Accountant,173862.0,6,268725.54,44787.59,37583.6,Low Activity,Low Spender
C00250,Balveer Saxena,58,Female,Business Owner,137059.0,12,569674.85,47472.9,52026.52,Medium Activity,High Spender
C00251,Sai Desai,55,Female,Government Employee,107147.0,14,799283.46,57091.68,60298.26,Medium Activity,High Spender
C00252,Rohan Sawhney,56,Female,Sales Executive,104352.0,16,683608.03,42725.5,40551.72,High Activity,High Spender
C00253,Nachiket Murthy,33,Male,Other,120393.0,6,250634.44,41772.41,38581.6,Low Activity,Low Spender
C00254,Zayan Majumdar,35,Female,Software Engineer,103408.0,17,881946.49,51879.21,53140.0,High Activity,High Spender
C00255,Gunbir Nagar,51,Female,Student,193982.0,7,392503.28,56071.9,75264.11,Low Activity,Low Spender
C00256,Amaira Saha,62,Male,Sales Executive,29704.0,8,370330.77,46291.35,54406.96,Low Activity,Low Spender
C00257,Qushi Sahni,29,Female,Teacher,135423.0,6,228639.3,38106.55,40433.94,Low Activity,Low Spender
C00258,Deepa Ramaswamy,27,Female,Software Engineer,57789.0,12,447179.08,37264.92,30188.88,Medium Activity,Medium Spender
C00259,Eesha Chakrabarti,47,Male,Teacher,143074.0,12,460596.49,38383.04,34676.54,Medium Activity,Medium Spender
C00260,Anirudh Dewan,37,Female,Other,124197.0,16,689220.09,43076.26,40229.74,High Activity,High Spender
C00261,Avi Kala,62,Male,Government Employee,196778.0,5,183712.92,36742.58,37058.07,Low Activity,Low Spender
C00262,Edhitha Dar,55,Female,Government Employee,184311.0,15,684615.54,45641.04,35585.78,Medium Activity,High Spender
C00263,Chanakya Buch,52,Male,Other,37936.0,12,726123.11,60510.26,66594.6,Medium Activity,High Spender
C00264,Anthony Garg,36,Female,Doctor,43692.0,10,405163.64,40516.36,42014.79,Medium Activity,Low Spender
C00265,Simon Khatri,48,Male,Teacher,136307.0,14,696902.48,49778.75,54553.48,Medium Activity,High Spender
C00266,Jack Thakkar,31,Female,Software Engineer,32056.0,12,645893.24,53824.44,55328.24,Medium Activity,High Spender
C00267,Ekta Deo,41,Male,Accountant,113969.0,9,420096.83,46677.43,38511.89,Medium Activity,Medium Spender
C00268,Ekalinga Chatterjee,44,Female,Business Owner,84014.0,13,560258.15,43096.78,41989.41,Medium Activity,Medium Spender
C00269,Tanmayi Kapoor,54,Female,Other,198729.0,17,777034.45,45707.91,41055.93,High Activity,High Spender
C00270,Yatan Acharya,32,Male,Business Owner,40701.0,11,525908.83,47809.89,46284.66,Medium Activity,Medium Spender
C00271,Onveer Shetty,60,Female,Other,199079.0,10,603258.02,60325.8,60088.54,Medium Activity,High Spender
C00272,Triveni Rajan,36,Female,Other,57517.0,11,459915.16,41810.47,44146.88,Medium Activity,Medium Spender
C00273,Januja Venkatesh,35,Female,Accountant,140473.0,12,672507.01,56042.25,53888.79,Medium Activity,High Spender
C00274,Sachi Prabhu,37,Male,Sales Executive,95400.0,6,243443.61,40573.94,45777.79,Low Activity,Low Spender
C00275,Ranveer Sha,64,Male,Teacher,135796.0,15,679445.42,45296.36,34014.34,Medium Activity,High Spender
C00276,Aarav Panchal,43,Female,Student,85561.0,16,808081.51,50505.09,55442.16,High Activity,High Spender
C00277,Daniel Varma,50,Female,Doctor,120845.0,5,327591.37,65518.27,82762.02,Low Activity,Low Spender
C00278,Umang Toor,51,Male,Doctor,119972.0,10,481278.82,48127.88,40201.98,Medium Activity,Medium Spender
C00279,Ayush Bhagat,57,Female,Other,97561.0,10,446089.96,44609.0,39726.44,Medium Activity,Medium Spender
C00280,Sathvik Bhatti,65,Female,Software Engineer,192550.0,11,554191.57,50381.05,44514.47,Medium Activity,Medium Spender
C00281,Girik Walia,46,Female,Software Engineer,168354.0,17,865093.06,50887.83,52933.97,High Activity,High Spender
C00282,Elijah Rout,64,Male,Other,150214.0,6,264501.26,44083.54,41059.15,Low Activity,Low Spender
C00283,Warjas Chacko,39,Male,Other,112358.0,7,352912.32,50416.05,60816.09,Low Activity,Low Spender
C00284,Balveer Hans,35,Male,Other,85700.0,11,745499.98,67772.73,62641.72,Medium Activity,High Spender
C00285,Balveer Dutta,64,Male,Teacher,184484.0,12,522893.9,43574.49,38979.06,Medium Activity,Medium Spender
C00286,Aishani Madan,62,Male,Accountant,135559.0,8,498169.33,62271.17,69046.8,Low Activity,Medium Spender
C00287,Avi Prashad,23,Female,Business Owner,43627.0,10,475342.43,47534.24,46770.6,Medium Activity,Medium Spender
C00288,Aditya Pandit,39,Female,Student,66042.0,9,516640.98,57404.55,62036.82,Medium Activity,Medium Spender
C00289,Xiti Sanghvi,33,Male,Farmer,115907.0,13,713636.83,54895.14,58756.78,Medium Activity,High Spender
C00290,Zehaan Rattan,54,Female,Business Owner,87363.0,3,35268.47,11756.16,12466.24,Low Activity,Low Spender
C00291,Abhimanyu Suri,51,Female,Government Employee,50191.0,10,564128.88,56412.89,49432.62,Medium Activity,Medium Spender
C00292,Yutika Sarraf,50,Male,Business Owner,79143.0,13,725423.05,55801.77,61274.07,Medium Activity,High Spender
C00293,Arin Anand,64,Female,Farmer,115885.0,9,453322.29,50369.14,50920.62,Medium Activity,Medium Spender
C00294,Gayathri Rau,26,Female,Software Engineer,89326.0,9,345419.47,38379.94,29128.36,Medium Activity,Low Spender
C00295,Harshil Prashad,55,Male,Sales Executive,116622.0,8,527312.43,65914.05,72920.71,Low Activity,Medium Spender
C00296,Chakrika Rastogi,64,Female,Other,119883.0,5,250546.42,50109.28,49976.35,Low Activity,Low Spender
C00297,Yashoda Bhattacharyya,61,Female,Teacher,196904.0,8,437871.69,54733.96,57403.0,Low Activity,Medium Spender
C00298,Ekbal Narayanan,35,Female,Software Engineer,182410.0,13,471428.71,36263.75,42747.74,Medium Activity,Medium Spender
C00299,Nikita Kari,56,Female,Other,78030.0,11,734471.73,66770.16,75432.42,Medium Activity,High Spender
C00300,Hemang Pandya,62,Male,Sales Executive,99217.0,12,625439.16,52119.93,58417.5,Medium Activity,High Spender
C00301,Diya Atwal,62,Female,Teacher,56641.0,5,216228.22,43245.64,36741.59,Low Activity,Low Spender
C00302,Ekbal Morar,23,Male,Accountant,149138.0,10,441172.96,44117.3,51722.78,Medium Activity,Medium Spender
C00303,Yuvraj Basak,28,Male,Doctor,160914.0,13,646755.38,49750.41,43409.92,Medium Activity,High Spender
C00304,Zayyan Manne,29,Female,Sales Executive,117258.0,10,676679.85,67667.98,74980.2,Medium Activity,High Spender
C00305,Zilmil Tara,63,Female,Other,60507.0,9,406257.44,45139.72,46560.11,Medium Activity,Low Spender
C00306,Megha Kamdar,47,Male,Sales Executive,181389.0,17,928856.04,54638.59,57096.95,High Activity,High Spender
C00307,Upadhriti Bawa,47,Female,Software Engineer,117132.0,9,438147.51,48683.06,53023.12,Medium Activity,Medium Spender
C00308,Hredhaan Soman,34,Female,Sales Executive,81895.0,9,312809.35,34756.59,15466.37,Medium Activity,Low Spender
C00309,Ekanta Sachdeva,44,Male,Government Employee,162728.0,9,514757.98,57195.33,70305.28,Medium Activity,Medium Spender
C00310,Sai Nanda,62,Female,Software Engineer,124369.0,10,476494.66,47649.47,44380.96,Medium Activity,Medium Spender
C00311,Ekapad Sawhney,38,Male,Teacher,139201.0,7,307639.58,43948.51,37361.58,Low Activity,Low Spender
C00312,Wishi Sachdev,26,Male,Other,25598.0,15,606198.16,40413.21,31148.12,Medium Activity,High Spender
C00313,Chaaya Nadig,24,Female,Doctor,53010.0,9,292730.78,32525.64,37994.04,Medium Activity,Low Spender
C00314,Owen Nori,57,Male,Teacher,165282.0,8,605108.98,75638.62,79067.76,Low Activity,High Spender
C00315,Advika Korpal,34,Male,Doctor,106129.0,10,396347.3,39634.73,16384.36,Medium Activity,Low Spender
C00316,Xiti Buch,30,Male,Accountant,57929.0,15,772066.4,51471.09,50852.53,Medium Activity,High Spender
C00317,Falan Dugal,29,Female,Business Owner,48816.0,10,451918.87,45191.89,36458.58,Medium Activity,Medium Spender
C00318,Falak Khanna,63,Male,Business Owner,23895.0,14,737425.37,52673.24,52381.82,Medium Activity,High Spender
C00319,Vrinda Cheema,43,Male,Other,104874.0,5,204492.12,40898.42,41498.82,Low Activity,Low Spender
C00320,Akshay Ramaswamy,22,Male,Accountant,33736.0,9,463266.33,51474.04,53570.2,Medium Activity,Medium Spender
C00321,Vasudha Sha,29,Female,Farmer,49792.0,7,255591.6,36513.09,31391.35,Low Activity,Low Spender
C00322,Charan Batta,25,Female,Sales Executive,114906.0,3,176493.44,58831.15,64223.63,Low Activity,Low Spender
C00323,Geetika Ganguly,53,Male,Sales Executive,152078.0,14,670955.38,47925.38,51357.0,Medium Activity,High Spender
C00324,Vidhi Chada,35,Male,Farmer,99070.0,7,534451.33,76350.19,90566.56,Low Activity,Medium Spender
C00325,Dalbir Vasa,50,Male,Software Engineer,145562.0,12,552639.89,46053.32,50149.22,Medium Activity,Medium Spender
C00326,Amruta Sanghvi,46,Female,Teacher,148521.0,9,566604.84,62956.09,69249.19,Medium Activity,Medium Spender
C00327,Gautam Kuruvilla,49,Male,Teacher,104439.0,12,458458.88,38204.91,28137.4,Medium Activity,Medium Spender
C00328,Ijaya Mahal,59,Male,Teacher,53080.0,15,794494.44,52966.3,54457.19,Medium Activity,High Spender
C00329,Yagnesh Bail,38,Female,Student,176602.0,15,750855.73,50057.05,55370.66,Medium Activity,High Spender
C00330,Hema Devan,54,Female,Sales Executive,152527.0,11,519498.34,47227.12,47845.44,Medium Activity,Medium Spender
C00331,Megha Mohanty,59,Female,Teacher,49992.0,8,302129.85,37766.23,32827.6,Low Activity,Low Spender
C00332,Chaman Sengupta,62,Male,Student,138372.0,6,320073.38,53345.56,63002.49,Low Activity,Low Spender
C00333,Ladli Natarajan,35,Female,Government Employee,138882.0,12,758098.75,63174.9,56029.5,Medium Activity,High Spender
C00334,Devansh Sidhu,46,Female,Teacher,101932.0,10,433019.56,43301.96,36069.98,Medium Activity,Medium Spender
C00335,Tara Venkatesh,48,Female,Accountant,118120.0,9,563580.15,62620.02,72529.49,Medium Activity,Medium Spender
C00336,Abhimanyu Wali,30,Female,Teacher,43914.0,10,533292.68,53329.27,61377.0,Medium Activity,Medium Spender
C00337,Harrison Master,26,Male,Student,45313.0,9,352436.3,39159.59,24737.37,Medium Activity,Low Spender
C00338,Ganga Bhargava,44,Male,Farmer,35723.0,11,559747.16,50886.11,54500.07,Medium Activity,Medium Spender
C00339,Aditya Dubey,58,Female,Teacher,127691.0,11,546165.21,49651.38,40497.49,Medium Activity,Medium Spender
C00340,Isaac Johal,43,Female,Software Engineer,95400.0,9,456206.22,50689.58,62949.15,Medium Activity,Medium Spender
C00341,Lekha Dash,59,Female,Government Employee,47158.0,8,376745.3,47093.16,50948.98,Low Activity,Low Spender
C00342,Januja Bora,57,Male,Business Owner,192159.0,9,430108.73,47789.86,49710.18,Medium Activity,Medium Spender
C00343,Neha Kamdar,51,Male,Teacher,111780.0,10,523317.55,52331.76,61143.3,Medium Activity,Medium Spender
C00344,Yashica Bahl,56,Female,Teacher,93024.0,8,393731.27,49216.41,59305.01,Low Activity,Low Spender
C00345,Tanmayi Bava,57,Male,Student,167053.0,11,738331.43,67121.04,72621.7,Medium Activity,High Spender
C00346,Vihaan Jha,60,Male,Other,192446.0,8,308741.68,38592.71,38236.7,Low Activity,Low Spender
C00347,Dev Narang,65,Female,Software Engineer,67294.0,7,297828.76,42546.97,33813.19,Low Activity,Low Spender
C00348,Divya Bhargava,38,Female,Government Employee,112018.0,7,362585.93,51797.99,55326.34,Low Activity,Low Spender
C00349,Pushti Swamy,21,Male,Business Owner,168457.0,6,325574.95,54262.49,53757.45,Low Activity,Low Spender
C00350,Faris Anne,63,Female,Teacher,57191.0,11,407545.25,37049.57,25223.95,Medium Activity,Low Spender
C00351,Ekanta Panchal,61,Male,Teacher,159062.0,4,135224.5,33806.12,32334.36,Low Activity,Low Spender
C00352,Caleb Dhaliwal,34,Female,Student,138920.0,5,216305.36,43261.07,30640.95,Low Activity,Low Spender
C00353,Isha Keer,42,Male,Government Employee,101693.0,7,329888.46,47126.92,56294.63,Low Activity,Low Spender
C00354,Pushti Date,41,Male,Software Engineer,60784.0,12,693220.99,57768.42,72884.3,Medium Activity,High Spender
C00355,Caleb Padmanabhan,31,Male,Teacher,91330.0,9,514775.97,57197.33,71440.12,Medium Activity,Medium Spender
C00356,Bina Tara,49,Female,Sales Executive,179141.0,9,489803.6,54422.62,47001.71,Medium Activity,Medium Spender
C00357,Yasti Wali,49,Female,Accountant,76510.0,7,234085.44,33440.78,29103.51,Low Activity,Low Spender
C00358,Niharika Sidhu,53,Male,Government Employee,132699.0,10,566265.3,56626.53,66367.41,Medium Activity,Medium Spender
C00359,Veda Sanghvi,28,Female,Other,147567.0,11,567961.89,51632.9,48884.28,Medium Activity,Medium Spender
C00360,Hiral Loyal,54,Female,Software Engineer,77807.0,14,624670.04,44619.29,40945.25,Medium Activity,High Spender
C00361,Kritika Gala,46,Male,Software Engineer,73588.0,9,473499.97,52611.11,55479.96,Medium Activity,Medium Spender
C00362,David Patil,40,Male,Business Owner,86982.0,10,488009.37,48800.94,44505.73,Medium Activity,Medium Spender
C00363,Ekalinga Ghosh,39,Female,Teacher,22026.0,10,484608.89,48460.89,45063.14,Medium Activity,Medium Spender
C00364,Arjun Brar,52,Female,Business Owner,53865.0,10,353413.69,35341.37,28344.52,Medium Activity,Low Spender
C00365,Xavier Mistry,45,Male,Farmer,166466.0,12,616790.49,51399.21,45728.31,Medium Activity,High Spender
C00366,Orinder Soman,63,Female,Teacher,124089.0,12,615561.77,51296.81,56759.48,Medium Activity,High Spender
C00367,Prisha Ramachandran,23,Female,Software Engineer,140521.0,11,654929.45,59539.04,62005.05,Medium Activity,High Spender
C00368,Jyoti Natt,25,Female,Other,132534.0,10,581441.29,58144.13,61018.52,Medium Activity,High Spender
C00369,Tanish Bath,57,Female,Student,95894.0,7,403555.42,57650.77,42404.02,Low Activity,Low Spender
C00370,Kabir Bail,28,Female,Software Engineer,105136.0,6,184821.38,30803.56,31727.09,Low Activity,Low Spender
C00371,Eshana Raja,31,Female,Government Employee,43102.0,10,301749.21,30174.92,24758.45,Medium Activity,Low Spender
C00372,Finn Bandi,48,Male,Doctor,134209.0,12,461360.96,38446.75,34782.87,Medium Activity,Medium Spender
C00373,Abha Rajagopal,58,Female,Farmer,40616.0,7,342839.56,48977.08,42880.72,Low Activity,Low Spender
C00374,Wyatt Ghosh,46,Female,Government Employee,78083.0,10,468329.63,46832.96,50065.67,Medium Activity,Medium Spender
C00375,Harini Wagle,42,Male,Teacher,153820.0,10,616055.12,61605.51,58795.74,Medium Activity,High Spender
C00376,Kashvi Ahluwalia,61,Male,Farmer,153680.0,4,245883.64,61470.91,64059.58,Low Activity,Low Spender
C00377,Ayaan Gopal,33,Female,Government Employee,189199.0,7,148709.74,21244.25,19936.31,Low Activity,Low Spender
C00378,Gaurika Seshadri,30,Male,Teacher,58389.0,9,504379.55,56042.17,67581.09,Medium Activity,Medium Spender
C00379,Yachana Peri,37,Male,Business Owner,177915.0,13,552759.3,42519.95,37419.47,Medium Activity,Medium Spender
C00380,Aarav Gulati,30,Male,Business Owner,184613.0,10,481698.81,48169.88,55933.96,Medium Activity,Medium Spender
C00381,Netra Mann,52,Female,Other,171904.0,16,829202.8,51825.18,47464.52,High Activity,High Spender
C00382,Chakrika Vyas,49,Female,Government Employee,59572.0,13,660680.5,50821.58,42649.06,Medium Activity,High Spender
C00383,Qabil Issac,49,Male,Sales Executive,135922.0,14,937883.59,66991.68,80851.11,Medium Activity,High Spender
C00384,Darika Kata,61,Female,Accountant,175037.0,10,524265.4,52426.54,50149.38,Medium Activity,Medium Spender
C00385,Watika Chaudhuri,24,Female,Farmer,39448.0,12,863574.07,71964.51,79357.05,Medium Activity,High Spender
C00386,Kamala Dass,40,Female,Sales Executive,29858.0,6,320004.02,53334.0,49553.32,Low Activity,Low Spender
C00387,Janya Dugal,24,Female,Accountant,40114.0,14,501661.59,35832.97,30016.66,Medium Activity,Medium Spender
C00388,Rajata Modi,62,Male,Other,175734.0,14,691138.81,49367.06,54701.58,Medium Activity,High Spender
C00389,Nilima Prashad,53,Female,Sales Executive,172129.0,8,531332.27,66416.53,63275.66,Low Activity,Medium Spender
C00390,Lavanya Saraf,56,Male,Sales Executive,169856.0,20,838714.99,41935.75,38513.7,High Activity,High Spender
C00391,Leena Dugar,62,Male,Government Employee,178598.0,3,41789.48,13929.83,19479.05,Low Activity,Low Spender
C00392,Yochana Sandal,51,Male,Software Engineer,138101.0,8,294690.32,36836.29,30761.56,Low Activity,Low Spender
C00393,Tanish Nagi,27,Female,Teacher,152264.0,6,289900.92,48316.82,50148.74,Low Activity,Low Spender
C00394,Faras Rajagopal,62,Male,Software Engineer,84944.0,8,448048.41,56006.05,59710.27,Low Activity,Medium Spender
C00395,Omkaar Samra,49,Female,Farmer,157035.0,8,423958.38,52994.8,56507.62,Low Activity,Medium Spender
C00396,Idika Pathak,60,Male,Government Employee,117740.0,3,78215.51,26071.84,10366.63,Low Activity,Low Spender
C00397,Yasti Keer,39,Female,Student,108700.0,6,281306.49,46884.42,52947.59,Low Activity,Low Spender
C00398,Osha Thakkar,64,Male,Government Employee,37278.0,9,386107.46,42900.83,40407.12,Medium Activity,Low Spender
C00399,Zehaan Zacharia,42,Male,Farmer,197833.0,7,299279.31,42754.19,40228.49,Low Activity,Low Spender
C00400,Jagvi Setty,45,Female,Accountant,192114.0,9,325541.17,36171.24,24456.72,Medium Activity,Low Spender
C00401,Amruta Choudhry,59,Male,Government Employee,41365.0,9,338953.34,37661.48,33106.76,Medium Activity,Low Spender
C00402,Luke Varkey,58,Male,Government Employee,101325.0,12,711969.23,59330.77,62447.09,Medium Activity,High Spender
C00403,Sara Sundaram,62,Female,Business Owner,175986.0,14,780420.28,55744.31,60811.86,Medium Activity,High Spender
C00404,Upadhriti Bal,26,Female,Farmer,118744.0,11,578159.85,52559.99,68933.59,Medium Activity,High Spender
C00405,Pahal Mani,62,Female,Business Owner,195666.0,10,381183.39,38118.34,30603.34,Medium Activity,Low Spender
C00406,Aarna Trivedi,65,Male,Student,153297.0,10,573987.65,57398.76,58345.59,Medium Activity,High Spender
C00407,Hemal Sankaran,44,Male,Government Employee,100967.0,5,268165.62,53633.12,59682.62,Low Activity,Low Spender
C00408,Indira Dara,32,Male,Government Employee,147473.0,13,559553.36,43042.57,38806.41,Medium Activity,Medium Spender
C00409,Oni Dugar,33,Male,Business Owner,60617.0,7,421133.63,60161.95,70737.91,Low Activity,Medium Spender
C00410,Darika Bhalla,25,Female,Teacher,153087.0,11,486583.35,44234.85,46163.89,Medium Activity,Medium Spender
C00411,Tanvi Roy,55,Male,Government Employee,182013.0,7,310818.98,44402.71,38653.79,Low Activity,Low Spender
C00412,Nathan Swaminathan,29,Female,Business Owner,62532.0,13,629626.53,48432.81,44930.85,Medium Activity,High Spender
C00413,Bakhshi Prakash,32,Male,Sales Executive,31453.0,13,699757.4,53827.49,60532.59,Medium Activity,High Spender
C00414,Anika Korpal,47,Female,Doctor,136444.0,9,425762.7,47306.97,54303.45,Medium Activity,Medium Spender
C00415,Pratyush Om,60,Female,Sales Executive,81342.0,11,471326.88,42847.9,40419.54,Medium Activity,Medium Spender
